205626045 | Johnny Appleseed Foundation | N/a | 2014 | Curtis Calder | 950 Idaho Street |  | Elko | Nv
205697325 | Waterford Township War Memorial Committee Inc | N/a | 2012 | Judith A Tapper | Po Box 635 |  | Atco | Nj
205730560 | New York Alpha Education Fund Inc | N/a | 2013 | Philip Bartels | C/o Sciarabba Walker 410 E Upland | Road | Ithaca | Ny
205732569 | Paint Pals Inc | N/a | 2011 | Jane Spears | 3302 Harrison |  | Wichita Falls | Tx
205738622 | Jonathan B Angelone Foundation Inc | N/a | 2014 | Julie Angelone | Po Box 496 |  | Penfield | Ny
205758870 | Friends Of Healey School Inc | N/a | 2011 | Steve Churchill | C/o Arthur D Healey School 5 | Meacham Street | Somerville | Ma
205774815 | Pampa Harvester Golf Booster Club | N/a | 2013 | Jona Little | 111 E Harvester |  | Pampa | Tx
205826716 | Monticello Parent Teachers Org | Na | 2014 | Jean Kehoe | Po Box 701 |  | Monticello | Ia
205853356 | The Polar Education Foundation | N/a | 2014 | Geoff Green | 12 Chemin Fosbery |  | Chelsea | 
205869025 | Coast And Islands Community Land Trust Inc | Na | 2011 | Richard Johnson | 2401 Library Way |  | Sanibel | Fl
205883582 | Safe Haven Animal Shelter Safe Haven Animal Shelter | N/a | 2014 | Melissa Utech | 2209 Fox Run Cir |  | Scottsboro | Al
205888498 | The Ppep Foundation | N/a | 2013 | John D Arnold | 802 E 46th St |  | Tucson | Az
205889908 | Adelia M Foundation Inc | N/a | 2010 | Kathy Shultz | 3759 Los Feliz Blvd |  | Los Angeles | Ca
205910633 | New Roads Global Leadership Institute | N/a | 2012 | Jane Dowling | 8406 E Canyon Estates Circle |  | Gold Canyon | Az
205912017 | Network For Open Scientific Innovation | N/a | 2014 | Joseph P Jackson Iii | 2351 Faraday Ave |  | Carlsbad | Ca
205992352 | Friends Of Philadelphia Youth For Change Charter School | N/a | 2013 | Simran Sidhu | 1231 North Broad St 3rd Floor |  | Philadelphia | Pa
206382472 | The John Sprandio Family Foundation | N/a | 2014 | John D Sprandio Sr | 2100 Keystone Avenue No 502 |  | Drexel Hill | Pa
206397033 | Public Works Contractors Educational Trust | N/a | 2014 | I Dwight Hanawalt | 2706 Filbert Ln |  | Bowie | Md
208015293 | The Oettmeier Foundation Inc | N/a | 2014 | Miles A Stone | 422 Us 441 North Po Box 278 |  | Fargo | Ga
208015543 | The Museum Of Democracy Inc | N/a | 2014 | Martin Wright | 510 Park Avenue No 3b |  | New York | Ny
208019398 | Sbc Community Mission Services Corporation | N/a | 2009 | Connie Jones | 4300 Westminster Ave Bldg C |  | Santa Ana | Ca
208025375 | Center For Healing In Medicine | N/a | 2009 | Lynn G Stasior Md | 124 A Riley Avenue |  | San Francisco | Ca
208036205 | Educational Arts Initiative Program | N/a | 2014 | Franklin D Kelly Jr | 109 Sunrise Drive |  | West Monroe | La
208041954 | Ucnt 3504 Greenbrier Investment Inc | N/a | 2014 | Dr James Cochran | 8230 Walnut Hill Lane 700 |  | Dallas | Tx
208061304 | Fostering A Better Life For Everyone Corp | None | 2011 | Celia Velazquez | Po Box 15735 |  | Plantation | Fl
208089367 | Green Music Foundation | N/a | 2013 | Tom Birdsall | 745 Baywood Drive |  | Petaluma | Ca
208093296 | Association Of Kern County Nurse Leaders Inc | N/a | 2014 | Michelle Kinder | Po Box 13188 |  | Bakersfield | Ca
208112790 | Mra Foundation Inc | N/a | 2014 | David W Almy | 1156 15th Street Nw No 302 |  | Washington | Dc
208123579 | Lower Mississippi By-way Commission Inc | In Development | 2008 | Walter Tipton | Po Box 1385 |  | Natchez | Ms
208132179 | Greater Hartford Coalition For Quality Healthcare Inc | N/a | 2011 | Jess Kupac | 95 Woodland Street 4th Floor |  | Hartford | Ct
208137039 | Glee Club Concerts Inc | N/a | 2014 | Selma Savitz | C/o Selma Savitz 470 Conshohocken | State Road | Bala Cynwyd | Pa
208175343 | Building Dreams Inc | N/a | 2007 | Jenifer Frommeyer | 1579 Bardstown Road |  | Louisville | Ky
208209114 | Wright Flight Of Missouri Inc | N/a | 2014 | George D Burgess | 25 N 10th St |  | Columbia | Mo
208253626 | Florida Premier Soccer Club Inc | N/a | 2012 | Kristen Flaharty | 11670 Rosemount Drive |  | Fort Myers | Fl
208263766 | Missourians For A Better Economy | N/a | 2014 | Nancy Rice | 1034 S Brentwood Blvd No 1700 |  | St Louis | Mo
208312130 | Men Against Violence & Victimization Inc | N/a | 2011 | Steve Shubin | 300 Texas Longhorn Trail |  | Dripping Springs | Tx
208355842 | International Business Summit Inc | N/a | 2012 | Joanne L Cornell | Po Box 3183 |  | Tampa | Fl
208363134 | The Generosity Exchange Inc | None | 2008 | Michael Taylor President | 10103 Parkwood Terrace |  | Bethesda | Md
208420415 | Shrewsbury Public Library Building And Endowment Trust | N/a | 2013 | Ellen Dolan | 609 Main Street |  | Shrewsbury | Ma
208446269 | First Resources Inc | N/a | 2014 | William C Wolters | 1217 Stone Street |  | Jonesboro | Ar
208464609 | Heartland Big Brothers Big Sisters Charitable Foundation | N/a | 2014 | Tom Lannin | 6201 Havelock Ave |  | Lincoln | Ne
208516389 | Vote Nys Inc | N/a | 2013 | Sam A Sutton | 150 Broadway No 901 |  | New York | Ny
208540837 | Vpt Plaza Owners Association Inc | N/a | 2014 | Jeff Talbot | 479 Poppy Drive |  | Brighton | Co
208622141 | Mcdonough Meg Fund | None | 2014 | Pam Downey | 210 North Coal Street |  | Colchester | Il
208657914 | Agape Marbach Manor Inc | N/a | 2009 | Mike Goodwin | 7334 Blanco Road Ste 200 |  | San Antonio | Tx
208678851 | Portsmouth Area Ladies Inc | N/a | 2014 | Carol Davis | 1610 28th Street |  | Portsmouth | Oh
208692319 | Good Samaritan Outreach Inc | N/a | 2014 | David Torres | 125 W Lancaster Rd |  | Orlando | Fl
208710245 | Planned Parenthood Virginia Pac | Na | 2014 | Paulette Mcelwain | Po Box 7281 |  | Richmond | Va
208715100 | Capcommunity Foundation Inc | N/a | 2011 | Kevin M Monroe | 4208 Six Forks Road No 1700 |  | Raleigh | Nc
208728640 | Awesome To Give Inc | N/a | 2014 | Robert Starkey | 450 Industrial Park Drive |  | Scottsboro | Al
208797141 | International Union Of Painters And Allied Trades | N/a | 2014 | Adrian Thompson | 5425 Spindle Drive |  | Houston | Tx
208836093 | All Miniature Pinscher Services Inc | X | 2013 | Inga Moy | Po Box 585 |  | Johnson City | Ny
208923078 | The Michael Barrett Foundation Inc | N/a | 2013 | Stephanie M Barrett | 14002 Tree Loft Road |  | Milton | Ga
208923259 | Royal Neighbors Of America | N/a | 2011 | Diane Zamora | 12906 Lazyfield Trl |  | Austin | Tx
208951116 | Lynn First Foundation Inc | None | 2014 | John Olson President | Attn John Olson 31 Central Square |  | Lynn | Ma
208954508 | Life Skills Fore Youth Of The Mesilla Valley | N/a | 2007 | Larry Fields | 2455 E Missouri Ave Suite A |  | Las Cruces | Nm
216016953 | Kiwanis International | N/a | 2012 | James Austin | 90 S Liberty St |  | Hammonton | Nj
221713041 | Friends Of The Plainfield Public Library Inc | N/a | 2014 | Peter Migliorini | 800 Park Ave At |  | Plainfield | Nj
221840697 | Concrete Pipe Assocof New Jersey | N/a | 2014 | George Hand Ii | 1920 12th Street Rte 54 |  | Williamstown | Nj
222009481 | International Association Of Lions Atlantic Highlands Lions Club | N/a | 2013 | Leonard Hofman | Po Box 215 |  | Atlantic Highlands | Nj
222018544 | East Greenwich Library Co Anthony H Anderson | N/a | 2012 | Anthony H Anderson | 9 Millwood Drive |  | Mickleton | Nj
222040401 | Honorary Policemens Benevolent Association Carteret Local 47 | N/a | 2014 | Allen J Medwick - Treasurer | 72 Linden Street |  | Carteret | Nj
222091876 | East Orange Fire Officers\' Assoc Fmba Local 223 Inc | N/a | 2014 | Kevin Kingston - Treasurer | 81 Rockhill Road |  | Old Bridge | Nj
222134618 | Morris County Detectives Assoc Inc | N/a | 2014 | Steven Ortiz | Po Box 653 |  | Morristown | Nj
222154251 | The New Jersey Academy Of Ophthalmology Inc | N/a | 2014 | Douglas Mazzuca Do | 150 West State Street Ste 110 |  | Trenton | Nj
222191356 | West Niles Fire Company | N/a | 2014 | Richard Winters | 3956 Valentine Road |  | Moravia | Ny
222230365 | Pennsylvania Preneed Association C/o Patrick Connell | N/a | 2010 | Patrick J Connell | 245 E Broad Street |  | Bethlehem | Pa
222258038 | Birthright Of Dutchess County Inc | N/a | 2014 | Honey - Jo Kelly | 2 Raymond Ave | Room/suite 2-b | Poughkeepsie | Ny
222259627 | East Orange Pba Local 16 Inc | N/a | 2014 | Frank Machetti | Po Box 478 |  | East Orange | Nj
222323329 | St Philips Community Center Attn Roan A Moncrieffe Treasurer | None | 2014 | Roan A Moncrieffe | 15 Fernhill Avenue |  | Buffalo | Ny
222334910 | New Jersey School Bus Owners Association | N/a | 2013 | Frank D Valcheck | 393 So Branch Rd |  | Hillsborough | Nj
222353282 | Irish American Society Of The Orange Inc | N/a | 2009 | Frank Darcy | 293 Eisenhower Parkway | Room/suite 270 | Livingston | Nj
222358584 | Cinnaminson Track Club Inc | Cinnaminson Track Club | 2014 | James Johnson | 127 Teal Lane |  | Mount Laurel | Nj
222378500 | Tenakill Pba Local 180 | N/a | 2014 | Jeremy Luciano | Po Box 570 |  | Cresskill | Nj
222423061 | Passaic County Sheriff\'s Professional Association Inc | N/a | 2014 | John J Strangeway - President | 1360 Clifton Avenue |  | Clifton | Nj
222429806 | Garden Club Of Somerset Hills | N/a | 2012 | Tory Ridder | 1741 Black River Road |  | Far Hills | Nj
222437507 | Greater Hazleton Historical Society | N/a | 2010 | Tom Gabos | 55 North Wyoming Street |  | Hazleton | Pa
222453615 | Harrison Civil Service Employees Association Inc | N/a | 2014 | Noemia Carvacho | 318 Harrison Avenue |  | Harrison | Nj
222463124 | Newj Scotch Plains Pba Local 87 Inc | N/a | 2011 | Robert Lewis - Treasurer | Po Box 355 |  | Scotch Plains | Nj
222481521 | North Syracuse Police Benevolent Association | X | 2012 | Mary Renna | 600 S Bay Road |  | North Syracuse | Ny
222495982 | The Ledges Workshop Inc | N/a | 2013 | Jonathan Arone | Po Box 38 |  | Hopedale | Ma
222500301 | American Legion Auxiliary Unit 31 Alden M Gayton | None | 2013 | Nancy Ward | 426 Washington Street N |  | Auburn | Me
222505397 | Onondaga County Medical Society Alliance Co Tracey Noble | N/a | 2008 | Valerie Semeran | 5217 Bonniebrae Terrace |  | Fayetteville | Ny
222514273 | American Scandinavian Heritage Foundation Inc | X | 2014 | Ken Kilburn | 175 Aldren Avenue Apt 113 |  | Jamestown | Ny
222519134 | Alliance Francaise Of Boston & Cambridge Inc | N/a | 2013 | Lucy Sprayregen | 53 Marlborough Street |  | Boston | Ma
222522322 | Bergen County Pba Conference | N/a | 2014 | John House | C/o Paramus Pba Po Box 1186 |  | Paramus | Nj
222548768 | Newj Gloucester City Pba Local 40 | N/a | 2012 | William Johnson Jr -president | Po Box 162 |  | Gloucester City | Nj
222570163 | Friends Of Boothe Park Inc | N/a | 2013 | Edward J Marks | 3 Sweet Meadow Road |  | Newtown | Ct
222579320 | Special Needs Foundation Inc | N/a | 2013 | Brian Fitzgerald | 25 Kennedy Boulevard Suite 600 |  | East Brunswick | Nj
222581891 | North Bucksport Foundation | None | 2007 | Kenneth Foster | 23 Water Street |  | Bangor | Me
222610604 | New Jersey State Policemens Benevolent Assoc Inc 318 Washington | N/a | 2014 | Lisa Frattali- Treasurer | Po Box 170 |  | Grenloch | Nj
222622030 | Firemen\'s Mutual Benevolent Assoc Paterson Ff | N/a | 2011 | Saul Cintron - Treasurer | Po Box 6624 |  | Paterson | Nj
222622801 | Harry H Dow Memorial Legal Assistance Fund | N/a | 2012 | Andrew Leong | Po Box 6204 |  | Boston | Ma
222659526 | Marshfield Agricultural Endowment Fund Inc | N/a | 2008 | Carleton E Chandler | Main St Po Box 5 |  | Marshfield | Ma
222695835 | Connecticut State Council Of Ena | N/a | 2013 | Veronica Bailey | Veronica Bailey |  | Ellington | Ct
222704699 | Jamestown Public School Forest Inc | N/a | 2014 | Richard Stineman | 350 E Second Street |  | Jamestown | Ny
222720562 | Quabbincare Inc | N/a | 2007 | Dean Fleming | 2033 Main Street |  | Athol | Ma
222738771 | Saranac Lake Youth Center Inc | None | 2012 | Diane Roberts | Po Box 1003 |  | Saranac Lake | Ny
222747700 | State Park Police Pba Local 222 Inc | N/a | 2014 | Chris Smith - President | Po Box 176 |  | Hope | Nj
222768870 | Detectives Crime Clinic Of New Jersey And New York | N/a | 2014 | Robert Basso | Po Box 1219 |  | Bronx | Ny
222772971 | Essex County Crime Prevention Officers Association Inc | N/a | 2014 | Orlando Soto-president | 29 Park Street |  | Orange | Nj
222783324 | Lehigh Valley Partnership Co Alvin Butz Inc | N/a | 2014 | Charles Marcon | Po Box 509 |  | Allentown | Pa
222783845 | The Pet Connection | N/a | 2014 | Julie Garvey | 12935 Williston Road |  | East Aurora | Ny
222804772 | Newj Wallington Pba Local 321 Inc | N/a | 2011 | Eric Kluska - President | Po Box 3411 |  | Wallington | Nj
222850407 | Fraternal Order Of Police Old Bridge Lodge 22 Soa | N/a | 2011 | Robert Phillips - Treasurer | P O Box 5291 |  | Old Bridge | Nj
222881477 | The Honor Legion Of The Police Departments Of The State Of Nj | N/a | 2012 | Kevin Kaufman - Treasurer | Po Box 734 |  | Little Ferry | Nj
222942142 | Fraternal Order Of Police 78 Mount Arlington Lodge | N/a | 2014 | Matthew Fortunato | Po Box 451 |  | Mount Arlington | Nj
222949466 | Scorpion Fraternity Inc C/o Sciarabba Walker & Co Llp | N/a | 2014 | Eric Hon | 410 East Upland Road |  | Ithaca | Ny
222955843 | Morris-somerset Pba Local 139 Inc | N/a | 2014 | Jason Morrison | Po Box 435 |  | Mendham | Nj
222971050 | Stamford Marrow Donor Registry | N/a | 2010 | Jackie Zerrenner | 888 Washington Blvd No 8th Fl |  | Stamford | Ct
222986746 | The Trousdale Foundation Inc | N/a | 2014 | Thomas D Johnson | 485 Central Avenue Ne |  | Cleveland | Tn
223044146 | Colossians 317 Foundation | N/a | 2014 | Robert L Cone | 4020 Main Street |  | Elverson | Pa
223070784 | Secaucus Pba Local 84 Civic Association Inc | N/a | 2014 | Scott Langevin - President | Po Box 1038 |  | Secaucus | Nj
223073371 | The Branchburg Historical Society | N/a | 2014 | Susan J Winter | 801 Acorn Lane |  | Neshanic Station | Nj
223083805 | New Jersey Association For Marriage And Family Therapy Inc | N/a | 2011 | Valencia Norman | Po Box 755 |  | Green Brook | Nj
223106945 | Episcopal Residential Health Care Facility Inc | N/a | 2013 | Robert L Wallace | 705 Renaissance Drive |  | Williamsville | Ny
223117181 | Njtma Employee Benefits Association Inc C/o Steven J Mitnick Esq Assignee | N/a | 2014 | Steven J Mitnick Esq | Po Box 530 |  | Oldwick | Nj
223120051 | Herkimer County Deputy Sheriff\'s Association Inc | N/a | 2013 | George Piper | Po Box 684 |  | Herkimer | Ny
223130817 | Millis Educational Resource Initiatives Team Inc | N/a | 2013 | Carol Baker | Po Box 86 |  | Millis | Ma
223177650 | American Shelter Inc | N/a | 2014 | Thomas Hill | 326 Humboldt Parkway |  | Buffalo | Ny
223185649 | Demarest Pba Local No 350 Inc | N/a | 2014 | Joe Del Greco | Po Box 25 |  | Demarest | Nj
223186138 | Newj Roxbury Pba Local 311 Inc | N/a | 2011 | Adam Delguercio - Treasurer | Po Box 174 |  | Succasunna | Nj
223186729 | Woodland Park Pba Local 173 Inc | N/a | 2014 | Joseph Domicolo - Treasurer | Po Box 2189 |  | Little Falls | Nj
223208421 | Union City Pba Local 8 Civic Association Inc | N/a | 2013 | Frank Rodriguez - Treasurer | Po Box 340 |  | Union City | Nj
223233788 | New Jersey State Policemens Port Authority Pba Local 116 | N/a | 2007 | Gus Danese | 611 E Palisade Avenue |  | Englewood Cliffs | Nj
223237803 | Newj Essex County Prosecutors Pba Local 325 Inc | N/a | 2012 | Thomas Sheehan | Po Box 672 |  | West Caldwell | Nj
223256390 | Bergenfield Pba Local 309 Civic Association | N/a | 2011 | Scott Macfie | 198 N Washington Avenue |  | Bergenfield | Nj
223287023 | Butler Pba Local 198 | N/a | 2014 | Robert Findura - Treasurer | Po Box 2 |  | Butler | Nj
223293050 | Rhode Island Coalition For Minority Investment | N/a | 2012 | Kevin P Tracey | 545 Pawtucket Avenue |  | Pawtucket | Ri
223313373 | New Jersey State Firemen\'s Mutual 219 Local Bloomfield Fire Officers | N/a | 2012 | A J Katinsky - Treasurer | 375 Franklin Street |  | Bloomfield | Nj
223333394 | Emerald Society Of Essex County | N/a | 2014 | Edmond P Brady | 293 Eisenhower Parkway | Room/suite 270 | Livingston | Nj
223337540 | Hudson County Pba Conference Inc | N/a | 2014 | Jorge Ramos - Treasurer | 103 Central Avenue |  | Rochelle Park | Nj
223350313 | Rahway Pba Local 31 Inc | N/a | 2013 | Marcus Giametta | Po Box 832 D |  | Rahway | Nj
223351770 | Caribbean Volunteer Expeditions | X | 2014 | Terry Schy | Po Box 388 |  | Corning | Ny
223403234 | New Jersey Religious Coalition For Reproductive Choice Inc | N/a | 2012 | Carol Press | Po Box 13 |  | Mount Freedom | Nj
223420428 | Jersey City Police Emerald Society | N/a | 2010 | Mark Hussey - Treasurer | 22 Truman Road |  | North Arlington | Nj
223442119 | Tenafly Volunteer Ambulance Association Inc | N/a | 2014 | Cheryl Reynolds | Po Box 355 |  | Tenafly | Nj
223448410 | Central New York Parkinson\'s Support Group Inc | N/a | 2014 | Rose Marie Taylor | 6 Christopher Circle |  | New Hartford | Ny
223455586 | Connecticut Association Of Pawnbrokers Inc | N/a | 2009 | Jay Sargent | 503 Lakewood Rd |  | Waterbury | Ct
223491979 | Bedminster Pba Local 366 Inc | N/a | 2013 | Alterek Patterson - Treasurer | Po Box 716 |  | Bedminster | Nj
223494864 | Mercer County Conference Of Pba\'s Inc | N/a | 2014 | Mike Pellegrino | Po Box 2803 |  | Hamilton Square | Nj
223516045 | Morris Township Fraternal Order Of Police Lodge 136 | N/a | 2013 | Robert Duffy | Po Box 32 |  | Convent Station | Nj
223543234 | Fraternal Order Of Police Lodge 155 Superior Officers | N/a | 2014 | Arthur Taylor | Po Box 1318 |  | Newark | Nj
223547173 | Hibernians Charity Of The State Of New Jersey Inc | N/a | 2013 | Sean Hughes - Treasurer | 2607 Grassy Hollow Drive |  | Toms River | Nj
223555217 | Rotary Club Of Spring Lake-brielle Charitable Foundation | N/a | 2014 | Susan Kelly | Po Box 458 |  | Spring Lake | Nj
223597258 | Toms River Fop Lodge 156 Inc | N/a | 2014 | Chris Anderson | Po Box 130 |  | Toms River | Nj
223598417 | Branchburg Township Country Fair Committee Inc | N/a | 2013 | Gregory Gonzalez | 88 South Finley Avenue |  | Basking Ridge | Nj
223600425 | Bircas Yechezkel | None | 2012 | Jacob Lederer | 289 Nowlan Place |  | Lakewood | Nj
223618986 | Gloucester City Superior Fire Officers Assocfmba Local 251 Inc | N/a | 2013 | George Huston | One North King Street |  | Gloucester City | Nj
223631605 | North Hudson Community Action Affordable Housing Corp Inc | N/a | 2014 | Michael Shababb | 800 31st Street |  | Union City | Nj
223654717 | New Jersey Wholesale Marketers Association | N/a | 2014 | William Pascrell Iii | 160 West State Street |  | Trenton | Nj
223657421 | Sussex County Police Athletic League Inc | N/a | 2014 | Scott King | Po Box 520 |  | Andover | Nj
223682389 | The Police Connection | N/a | 2014 | Peter Killeen-president | 9 North Main Street |  | Manahawkin | Nj
223692595 | Teaneck Pba Local 215 Civic Association Inc | N/a | 2014 | Edward Hahn-president | Po Box 12 |  | Teaneck | Nj
223692693 | Newj Montclair Soa Local 53a | N/a | 2009 | Angel L Roman | 551 Valley Road | Room/suite 53 | Montclair | Nj
223707939 | Mercer County Pba Local 187 Civic Association Inc | N/a | 2010 | Mike Vasil - President | Po Box 33125 |  | Trenton | Nj
223712608 | Stand Up For Children Inc Co Allen Menkin Md | N/a | 2014 | Allen Menkin | 15 Saunders Lane |  | Hackettstown | Nj
223719222 | Hudson Pbaconference Civic Assoc | N/a | 2014 | George Miller Chairman | Po Box 1038 |  | Secaucus | Nj
223727752 | Hudson County All-star Cheerleaders Inc | N/a | 2012 | Charlene Wepner | 21 Court Place |  | Bayonne | Nj
223740084 | Just People Helpn People Survive | N/a | 2009 | Dianna Robinson | 187 Lembeck Avenue |  | Jersey City | Nj
223774839 | State Troopers Fraternal Association Of Nj Pac | N/a | 2011 | Ronald Gravino - Treasurer | 2634 Hwy 70 |  | Manasquan | Nj
223787996 | Glen Ridge Pba Local 58 Civic Association Inc | N/a | 2014 | Anthony Rivera | Po Box 61 |  | Glen Ridge | Nj
223789099 | Tara\'s Path Inc | N/a | 2014 | Marion Van Dooijewert | 1066 Wittenberg Road |  | Mount Tremper | Ny
223795619 | The Stephen F Mannuzza Foundation Inc C/o Marc Tankel | N/a | 2013 | Marc Tankel | 899 Mountain Avenue Suite 301 |  | Springfield | Nj
223815177 | The Wiss Philanthropic Fund Inc | N/a | 2014 | Scott Clelland | C/0 Wiss 354 Eisenhower Pkwy |  | Livingston | Nj
223835971 | Shoot Down Cancer Foundation Inc | N/a | 2014 | David A Catalana | 2921 Eagles Court |  | Vineland | Nj
223842045 | Glen Rock Assistance Council And Endowme (grace) | None | 2013 | Pam Wolak | 199 Rock Road Harding Plaza |  | Glen Rock | Nj
223842824 | Eagle Rock World Trade Center Monument Fund | N/a | 2007 | Francis Mcenerney | 293 Eisenhower Pkwy | Room/suite 270 | Livingston | Nj
223849450 | Hart With Hart Family Foundation Trust | N/a | 2014 | Frank E Hart | C/o Frank E Hart 1085 Riverside | Trace | Atlanta | Ga
223869538 | El Dorado Pride Foundation Inc | N/a | 2014 | Jeremy Stratton | Po Box 10836 |  | El Dorado | Ar
223883037 | The Italian Renaissance Fund | N/a | 2014 | Stefano Baia Curioni | C/o Pavia Harcourt 590 Madison | Avenue | New York | Ny
223906896 | Hawthorne Pba Local 200 Civic Association Inc | N/a | 2014 | Joseph Carr | Po Box 123 |  | Hawthorne | Nj
226035586 | H C Pierce Hose Co 1 Inc | None | 2014 | Jack Costa | 416 A Street |  | Middlesex | Nj
226057626 | Midland Park Local 79 Inc | N/a | 2014 | Chris Birch | Po Box 302 |  | Midland Park | Nj
226063758 | Rotary International Williamstown Rotary Club | N/a | 2013 | Williamstown Rotary Club | P O Box 183 |  | Williamstown | Nj
226066671 | The Nurses Alumni Of The Hackensack Hospital | N/a | 2011 | Diane Swannick Renner | 61 Waldron Avenue |  | Glen Rock | Nj
226096529 | Newark Fire Dept Historical Association | N/a | 2014 | Kenneth Marcell -president | 49 Washington Street |  | Newark | Nj
226098310 | Ramsey Pba Local 155 Inc | N/a | 2013 | Jeffrey Guilfoyle - Treasurer | Po Box 92 |  | Ramsey | Nj
226292244 | Newj Pascack Valley Pba 206 | N/a | 2011 | Michael Glock - Treasurer | P O Box 701 |  | Westwood | Nj
230981360 | Polish Legion Of American Veterans | None | 2013 | Isadore Dobrydnia | 133 Shurs Lane |  | Philadlephia | Pa
231276224 | Bloomfield Cemetery Association | N/a | 2013 | Herbert Robb | Po Box 101 |  | New Bloomfield | Pa
231734119 | International Longshoremens Assn District Council | Na | 2008 | James Dugan | Po Box 3625 Apt No Na |  | Phila | Pa
232017496 | Central Pa World Hunger Association | None | 2012 | Jessee Diem | Po Box 76 |  | Belleville | Pa
232028531 | 340-23 Club | None | 2009 | Mary Ellen Groff | 766 Brackbill Rd |  | Gap | Pa
232030892 | Kappa Eta Housing Corporation | N/a | 2013 | Charles Miller | 403 Beech Road |  | Wallingford | Pa
232092650 | Penn-bernville Elementary School Parent Teacher Organization | N/a | 2013 | Christina Kopinski | 24 Shartlesville Rd |  | Bernville | Pa
232113315 | Cloverleaf Hunting Club Inc C/o James Melody | N/a | 2014 | James Melody | 14 Fawn Ridge Rd |  | Hawley | Pa
232121810 | Beach Lake Hunting And Fishing Club Inc | N/a | 2014 | Richard Henry | 1105 Court Street |  | Honesdale | Pa
232124665 | Keystone Sports Foundation | N/a | 2012 | Richard Anzolut | 21 Springcreek Mnr |  | Hershey | Pa
232129649 | Delaware Valley Lyric Opera Guild | N/a | 2012 | Alan Edelstein | 1731 Chandler Street |  | Philadelphia | Pa
232157113 | Buck Camp Xii | N/a | 2014 | David W Hoch | 26 Kay Street |  | Boyertown | Pa
232187218 | Housing Opportunity Movement Inc | N/a | 2008 | Mary T Pongracz | 709 E 6th Street |  | Bethlehem | Pa
232285656 | Morrisville Student Loan Fund | N/a | 2010 | Linda D Kerner | Po Box 1298 |  | Morrisville | Pa
232287646 | Black Forest Fire Company Inc | N/a | 2014 | Pete Austin Presidenttreasurer | 32545 State Rt 44n Box 36 |  | Lock Haven | Pa
232321908 | Cardiac Research Fund Inc | N/a | 2014 | Michael Feldman | 220 N Essex Avenue |  | Margate | Nj
232322926 | Sisters Of Christian Charity Health Care Corporation | N/a | 2012 | Sr Anne Therese Peach Scc | Mallinckrodt Convent |  | Mendham | Nj
232367410 | Anthony Wayne Foundation | N/a | 2014 | Wayne Lewis | 2049 Waynesborough Road |  | Paoli | Pa
232434441 | Yorktown Senior Center Inc | N/a | 2013 | Sandy Mundis | 509 Pacific Avenue |  | York | Pa
232452233 | York City Educational Foundation | N/a | 2007 | Jon Boyer | 101 W College Ave |  | York | Pa
232527157 | Israel Golf Federation (na) Ltd | N/a | 2014 | Mitchell Dressler | 1412 Cinnamon Circle |  | Dresher | Pa
232616349 | Steamtown Museum Association | N/a | 2009 | William Mcgowan | 600 Linden Street |  | Scranton | Pa
232712062 | West Earl Lions Club | None | 2010 | Renaldo Angelini-president | Po Box 29 |  | Talmage | Pa
232742093 | Lions Club Of Quarryville Inc | N/a | 2012 | Roxanne Todd | Co Roxanne Todd 74 Fairview Rd |  | New Providence | Pa
232755023 | Malayalee Association Of Greater Philadelphia | No | 2014 | Sabu Skaria | 7733 Castor Ave |  | Philadelphia | Pa
232767863 | Center In The Park Holding Co | N/a | 2013 | Lynn Fields Harris | 5818 Germantown Avenue |  | Philadelphia | Pa
232807572 | Southeast Chapter Pspa | N/a | 2013 | Richard Kelly | 2 West Pennsbury Way |  | Chadds Ford | Pa
232818281 | Spirit In Motion Ballet Theatre | N/a | 2014 | Terri Lee | 2324 2nd Street Pike Box 3 |  | Wrightstown | Pa
232910796 | Oakbrook Fire Co Death Benefit Assoc | N/a | 2008 | Christopher J Perri | 630 Park Avenue |  | Reading | Pa
232918367 | Thomas M Lynch Memorial Scholarship Fund | N/a | 2013 | Michael T Lynch Jr | 1512 Adams Avenue |  | Dunmore | Pa
232919545 | Ridgway Heritage Council | N/a | 2013 | Robert Imhof | P O Box 285 |  | Ridgway | Pa
232971082 | Let\'s Look Inc | N/a | 2009 | Linda Neiswender | 119 Roberts Road |  | Littlestown | Pa
232971146 | Public Health Management Services Corp | 215-985-2500 | 2011 | Marino Puliti | 260 South Broad Street |  | Philadelphia | Pa
233010949 | Khidmatul Khadim International Sufi School Us | N/a | 2013 | Nancy Lydick | 1460 Manoa Road |  | Wynnewood | Pa
233011075 | Autism Support Network | N/a | 2012 | Linda Strickland | Po Box 321 |  | Sellersville | Pa
233012253 | Plains Volunteer Ambulance Relief Association Inc | N/a | 2013 | Paul Zabriski | P O Box 1562 |  | Plains | Pa
233074693 | Nativity Bvm Alumni Assocation | None | 2012 | Vincent Fabiani | Po Box 691 |  | Pottsville | Pa
233085322 | Cip Development Corporation | N/a | 2013 | Lynn Fields Harris | 5815 Germantown Avenue |  | Philadelphia | Pa
233093079 | Piano Dreams Inc Guy Gunkle | N/a | 2014 | Guy Gunkle | 1535 Northampton Street | Room/suite B | Easton | Pa
233096737 | Cut For The Cure Inc | N/a | 2014 | John Mcdonald | 129 Highspire Road |  | Richboro | Pa
